Fecha Hora,centro de alto rendimiento_PM10 [µg/m3],centro de alto rendimiento_PM2.5 [µg/m3],guaymaral_PM10 [µg/m3],guaymaral_PM2.5 [µg/m3],las ferias_PM10 [µg/m3],las ferias_PM2.5 [µg/m3],minambiente_PM10 [µg/m3],minambiente_PM2.5 [µg/m3],suba_PM10 [µg/m3],suba_PM2.5 [µg/m3],usaquen_PM10 [µg/m3],usaquen_PM2.5 [µg/m3],ciudad bolivar_PM10 [µg/m3],ciudad bolivar_PM2.5 [µg/m3],colina_PM10 [µg/m3],colina_PM2.5 [µg/m3],jazmin_PM10 [µg/m3],jazmin_PM2.5 [µg/m3],movil fontibon_PM10 [µg/m3],movil fontibon_PM2.5 [µg/m3],usme_PM10 [µg/m3],usme_PM2.5 [µg/m3],san cristobal_PM10 [µg/m3],san cristobal_PM2.5 [µg/m3],tunal_PM10 [µg/m3],tunal_PM2.5 [µg/m3],bolivia_PM10 [µg/m3],bolivia_PM2.5 [µg/m3],carvajal - sevillana_PM10 [µg/m3],carvajal - sevillana_PM2.5 [µg/m3],fontibon_PM10 [µg/m3],fontibon_PM2.5 [µg/m3],kennedy_PM10 [µg/m3],kennedy_PM2.5 [µg/m3],movil 7ma_PM10 [µg/m3],movil 7ma_PM2.5 [µg/m3],puente aranda_PM10 [µg/m3],puente aranda_PM2.5 [µg/m3]
2024-01-24 19:00,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.09999999999999787
2024-01-24 20:00,0.0,0.0,0.0,0.0,,,3.1000000000000014,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,,,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,1.799999999999999
2024-01-24 21:00,0.0,0.0,1.0,0.0,,,5.300000000000001,3.0,0.0,0.0,0.0,0.0,0.8000000000000043,2.8999999999999986,0.0,0.0,0.0,0.0,0.0,10.200000000000003,,,7.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,5.1
2024-01-24 22:00,0.0,0.0,21.0,13.0,,,57.9,53.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,11.099999999999998,,,3.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,3.6000000000000014
2024-01-24 23:00,0.0,0.0,46.0,20.0,,,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,0.0,,35.1,,,1.0,0.0,,0.0,0.0,,,,0.0,0.0,26.89999999999999,1.1999999999999993,,,0.0,7.5
2024-01-24 24:00,0.0,0.0,10.0,0.0,,,0.6999999999999993,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,,,0.0,5.0,,0.0,0.0,,,,0.0,0.0,18.799999999999997,0.0,,,0.0,4.9
2024-01-25 01:00,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,10.100000000000001,0.0,0.0,0.0,0.0,9.100000000000001,,,,0.0,,0.0,0.0,,,,0.0,4.800000000000001,10.900000000000006,0.0,,,0.0,1.8000000000000007
2024-01-25 02:00,0.0,0.0,16.0,1.0,,0.0,0.0,0.0,20.10000000000001,7.0,0.0,0.0,0.0,0.0,12.799999999999997,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,4.699999999999999
2024-01-25 03:00,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,26.4,24.0,6.400000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,3.799999999999997,8.5,0.0,0.0,,,,5.0
2024-01-25 04:00,0.0,0.0,21.0,14.0,,4.0,16.3,6.0,27.200000000000003,11.0,7.199999999999999,6.0,0.0,0.0,0.0,5.800000000000001,0.0,0.0,0.0,17.6,,,0.0,0.0,,0.0,4.600000000000001,,,,12.800000000000004,26.9,0.0,0.0,,,,10.6
2024-01-25 05:00,0.0,0.0,14.0,12.0,,0.0,22.6,8.0,22.700000000000003,25.0,19.300000000000004,10.0,0.0,4.0000000000000036,6.0,3.9000000000000004,0.0,0.0,18.60000000000001,21.5,,,0.0,0.0,,0.0,12.100000000000001,,,,9.100000000000001,20.499999999999996,0.0,0.0,,,,8.2
2024-01-25 06:00,5.200000000000003,0.0,43.0,32.0,,6.0,27.9,12.0,35.1,25.0,17.1,7.0,0.0,1.3000000000000043,11.100000000000001,0.0,6.599999999999998,0.0,17.60000000000001,42.599999999999994,,,0.0,0.0,,0.0,15.800000000000004,,,,0.0,11.0,0.0,0.0,,,0.0,9.599999999999998
2024-01-25 07:00,13.199999999999996,0.0,28.0,24.0,,12.0,21.0,8.0,16.099999999999994,17.0,10.400000000000006,11.0,10.899999999999991,2.700000000000003,16.0,6.900000000000002,4.100000000000001,9.0,85.49999999999999,39.2,,,2.0,0.0,,1.0,31.799999999999997,,,,5.400000000000006,21.7,10.600000000000009,0.0,,,0.0,13.0
2024-01-25 08:00,7.5,0.1999999999999993,47.0,17.0,,,56.0,19.0,12.299999999999997,27.0,0.0,0.0,0.0,0.0,31.599999999999998,39.0,12.0,2.1999999999999993,55.30000000000001,76.4,,,0.0,0.0,,9.0,20.299999999999997,,,,11.5,41.7,45.8,0.0,,,3.3999999999999986,4.899999999999999
2024-01-25 09:00,19.300000000000004,12.399999999999999,28.0,8.0,35.8,,99.3,37.0,19.10000000000001,22.0,38.4,28.0,0.0,0.3000000000000007,30.0,42.0,17.300000000000004,19.6,65.4,51.3,0.0,6.099999999999998,12.0,0.0,,23.0,48.4,,,,27.099999999999994,53.7,82.7,29.799999999999997,,,21.599999999999994,13.599999999999998
2024-01-25 10:00,31.60000000000001,9.0,0.0,0.0,54.699999999999996,,100.1,34.0,21.700000000000003,21.0,55.900000000000006,40.0,11.900000000000006,12.499999999999996,33.900000000000006,23.6,58.6,30.999999999999996,78.79999999999998,62.0,71.1,13.600000000000001,55.0,0.0,,38.0,57.99999999999999,,,,32.900000000000006,50.7,125.3,25.400000000000006,,,53.79999999999998,17.5
2024-01-25 11:00,33.89999999999999,46.0,3.0,0.0,51.10000000000001,42.0,56.6,26.0,23.299999999999997,,63.8,28.0,52.3,21.3,23.9,14.899999999999999,63.099999999999994,37.5,43.5,47.099999999999994,51.599999999999994,7.5,,28.0,,42.0,57.7,,,,52.50000000000001,60.5,146.1,40.9,,,74.6,8.3
2024-01-25 12:00,32.800000000000004,43.5,19.0,1.0,45.5,15.0,58.2,40.0,20.800000000000004,,27.1,8.0,70.3,29.200000000000003,13.5,12.999999999999998,58.900000000000006,36.5,44.3,61.7,,0.0,,47.0,,21.0,35.49999999999999,,,,19.6,27.299999999999997,117.10000000000001,46.199999999999996,,,48.900000000000006,34.900000000000006
2024-01-25 13:00,36.699999999999996,37.3,22.0,0.0,38.900000000000006,0.0,23.799999999999997,29.0,9.600000000000001,,8.7,1.0,28.10000000000001,21.5,13.0,12.399999999999999,52.5,31.5,46.599999999999994,28.700000000000003,,3.599999999999998,26.0,8.0,,8.0,23.7,,,,16.599999999999998,19.2,91.30000000000001,48.300000000000004,,,50.7,35.5
2024-01-25 14:00,26.6,30.5,14.0,4.0,27.8,0.0,37.1,28.0,0.0,0.0,18.5,13.0,33.3,32.400000000000006,15.699999999999996,0.0,54.2,31.099999999999998,4.399999999999999,29.200000000000003,,10.599999999999998,32.0,3.0,,0.0,33.1,,,,7.800000000000001,9.2,70.69999999999999,43.4,,,37.699999999999996,24.9
2024-01-25 15:00,14.7,28.8,31.0,4.0,20.800000000000004,0.0,100.2,43.0,2.8000000000000043,6.0,,1.0,,27.2,8.099999999999998,0.0,52.4,24.5,59.300000000000004,32.699999999999996,35.199999999999996,7.9,27.0,9.0,,10.0,20.1,,,,29.000000000000004,14.7,59.8,36.300000000000004,,,31.800000000000004,17.900000000000002
2024-01-25 16:00,52.39999999999999,24.1,100.0,21.0,30.900000000000002,26.0,70.5,37.0,4.199999999999996,19.0,,,,25.3,3.3000000000000007,3.299999999999999,,11.099999999999998,61.099999999999994,37.9,8.699999999999996,12.100000000000001,81.0,0.0,,0.0,35.599999999999994,,,,40.599999999999994,38.5,65.5,9.5,,,40.8,11.7
2024-01-25 17:00,45.3,29.299999999999997,109.0,27.0,47.5,34.0,64.9,28.0,4.699999999999996,0.0,36.0,12.0,,12.8,31.900000000000002,6.100000000000001,38.1,16.2,4.700000000000003,13.2,0.0,8.700000000000001,24.0,0.0,,0.0,50.699999999999996,,,,0.0,5.399999999999999,48.6,0.0,,,31.699999999999996,12.0
2024-01-25 18:00,,0.0,35.0,12.0,46.0,1.0,48.3,13.2,6.399999999999999,0.0,7.200000000000003,12.0,,3.3000000000000007,40.1,9.200000000000001,29.6,5.599999999999998,27.599999999999994,0.10000000000000142,16.1,6.4,27.0,10.0,,2.0,50.2,,,,0.0,4.200000000000003,26.900000000000006,0.0,,,19.4,12.599999999999998
2024-01-25 19:00,24.900000000000002,1.0,12.0,0.0,59.800000000000004,18.0,44.6,26.0,21.0,0.0,11.600000000000001,6.0,,10.600000000000001,36.5,12.9,22.4,9.399999999999999,0.0,0.0,35.099999999999994,4.8999999999999995,21.0,11.0,,8.0,17.500000000000007,,,,0.0,5.899999999999999,32.099999999999994,0.0,,,14.5,5.300000000000001
2024-01-25 20:00,,0.0,11.0,16.0,23.5,6.0,36.4,15.0,0.0,0.0,4.900000000000002,15.0,,2.3000000000000043,34.7,0.0,12.5,3.799999999999997,0.0,0.0,16.299999999999997,1.8999999999999995,35.0,20.0,,7.0,15.499999999999993,,,,0.0,0.8000000000000043,20.299999999999997,0.0,,,5.699999999999996,2.0
2024-01-25 21:00,20.799999999999997,0.0,18.0,1.0,26.799999999999997,3.0,46.8,21.7,0.0,0.0,0.0,2.0,,0.8999999999999986,1.8999999999999986,0.0,0.0,0.0,0.0,0.0,17.9,10.9,0.0,7.0,,0.0,0.0,,,,0.0,0.0,22.200000000000003,0.0,,,0.0,4.699999999999999
2024-01-25 22:00,9.299999999999997,10.299999999999997,6.0,6.0,14.200000000000003,1.0,47.6,25.6,0.3999999999999986,12.0,2.799999999999997,2.0,,0.3000000000000007,4.200000000000003,0.0,14.0,8.600000000000001,0.0,7.100000000000001,0.6999999999999957,18.1,15.0,0.0,,1.0,0.0,,,,0.0,5.299999999999997,19.699999999999996,0.0,,,1.9000000000000057,6.300000000000001
2024-01-25 23:00,20.299999999999997,6.899999999999999,19.0,10.0,0.0,0.0,31.1,15.0,13.700000000000003,11.0,0.0,13.0,,4.800000000000001,1.3000000000000043,0.0,10.899999999999999,7.4,4.099999999999994,0.0,0.8999999999999986,11.900000000000002,15.0,16.0,,1.0,7.8999999999999915,,,,0.0,0.0,11.799999999999997,0.0,,,11.499999999999996,2.1000000000000014
2024-01-25 24:00,16.6,16.1,8.0,0.0,0.0,0.0,65.0,34.0,10.800000000000004,7.0,0.0,0.0,,2.1000000000000014,1.1999999999999957,0.6999999999999993,3.6999999999999957,0.0,0.0,13.400000000000002,0.0,4.4,40.0,14.0,,2.0,9.299999999999997,,,,0.0,6.899999999999999,2.200000000000003,0.0,,,14.900000000000002,6.5
2024-01-26 01:00,0.0,0.0,1.0,7.0,3.3999999999999986,0.0,62.6,36.0,25.6,10.0,0.0,8.0,,14.800000000000004,7.0,6.999999999999998,6.5,8.299999999999997,0.0,27.7,5.699999999999996,3.8999999999999986,34.0,36.0,,0.0,11.0,,,,0.0,11.700000000000003,14.099999999999994,0.0,,,20.900000000000002,11.0
2024-01-26 02:00,0.6000000000000014,0.0,18.0,11.0,1.8999999999999986,12.0,34.5,21.0,24.9,11.0,0.0,5.0,,19.200000000000003,0.0,8.3,4.700000000000003,11.600000000000001,18.0,34.6,0.0,1.4000000000000004,29.0,26.0,,0.0,12.899999999999999,,,,0.0,10.8,23.200000000000003,0.0,,,13.899999999999999,10.6
2024-01-26 03:00,0.0,3.6999999999999993,16.0,11.0,0.0,8.0,20.3,12.0,17.299999999999997,2.0,1.3000000000000043,2.0,,8.5,0.0,11.1,17.5,3.1000000000000014,1.7000000000000028,31.700000000000003,0.0,0.0,30.0,24.0,,5.0,18.5,,,,0.0,8.2,18.699999999999996,8.0,,,0.0,2.3999999999999986
2024-01-26 04:00,3.8000000000000043,1.8000000000000007,9.0,18.0,17.799999999999997,12.0,23.9,11.0,10.800000000000004,27.0,2.200000000000003,2.0,,18.799999999999997,7.0,5.5,6.200000000000003,7.799999999999997,3.1000000000000085,25.999999999999996,0.0,2.8999999999999986,9.0,9.0,,10.0,13.199999999999996,,,,0.0,13.600000000000001,33.10000000000001,0.0,,,0.6999999999999957,9.599999999999998
2024-01-26 05:00,5.699999999999996,2.6000000000000014,12.0,11.0,13.900000000000002,11.0,29.1,15.0,19.699999999999996,26.0,6.100000000000001,20.0,,8.600000000000001,16.400000000000002,12.6,10.0,15.000000000000004,7.299999999999997,43.0,,,7.0,8.0,,0.0,21.299999999999997,,,,8.899999999999999,25.1,41.8,15.5,,,0.7000000000000028,9.8
2024-01-26 06:00,14.099999999999998,6.800000000000001,36.0,26.0,18.0,19.0,34.2,21.0,6.700000000000003,46.0,0.0,2.0,,7.200000000000003,5.399999999999999,24.9,16.5,19.5,35.4,38.5,,,5.0,4.0,,4.0,38.7,,,,13.5,23.900000000000002,43.8,20.5,,,7.600000000000001,10.200000000000003
2024-01-26 07:00,16.099999999999998,1.5,16.0,4.0,6.100000000000001,17.0,56.1,28.0,21.0,32.0,0.0,6.0,,21.1,17.4,4.900000000000002,10.700000000000003,2.0,13.700000000000003,44.9,,,22.0,8.0,,9.0,34.3,,,,0.0,36.6,43.5,5.5,,,28.299999999999997,17.0
2024-01-26 08:00,20.0,0.0,47.0,33.0,8.0,14.0,54.0,29.0,29.099999999999994,33.0,9.700000000000003,15.0,,17.700000000000003,20.299999999999997,11.500000000000004,13.199999999999996,14.299999999999997,15.900000000000006,42.300000000000004,,,33.0,5.0,,19.0,52.8,,,,0.0,15.299999999999997,46.89999999999999,0.0,,,0.0,17.299999999999997
2024-01-26 09:00,1.5,0.0,17.0,17.0,7.499999999999993,13.0,34.4,16.0,16.900000000000006,31.0,0.0,10.0,,10.5,22.900000000000006,17.8,8.099999999999994,18.0,32.7,35.9,,,0.0,15.0,,0.0,59.099999999999994,,,,0.0,21.9,52.099999999999994,1.2000000000000028,,,0.0,10.600000000000001
2024-01-26 10:00,7.5,21.4,0.0,0.0,14.900000000000006,41.0,80.8,57.0,37.599999999999994,14.0,0.0,0.0,,9.5,13.700000000000003,11.899999999999999,0.0,15.5,33.999999999999986,11.300000000000004,,,0.0,0.0,,0.0,42.900000000000006,,,,30.099999999999994,37.50000000000001,14.0,0.0,,,3.6999999999999886,16.5
2024-01-26 11:00,19.9,55.900000000000006,0.0,1.0,35.099999999999994,44.0,17.599999999999994,10.0,44.7,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.700000000000003,31.099999999999994,41.699999999999996,,,0.0,0.0,,0.0,49.5,,,,27.700000000000003,37.39999999999999,0.0,5.0,,,11.399999999999991,11.699999999999996
2024-01-26 12:00,34.9,56.2,11.0,1.0,39.3,64.0,0.0,0.0,29.700000000000003,19.0,0.0,10.0,,4.300000000000004,2.200000000000003,8.399999999999999,1.2999999999999972,11.0,88.80000000000001,38.5,,,,0.0,0.0,0.0,48.2,,,,60.2,62.7,3.3999999999999915,0.0,,,0.0,21.900000000000002
2024-01-26 13:00,47.9,61.599999999999994,0.0,0.0,58.300000000000004,50.0,0.0,0.0,24.500000000000007,4.0,6.400000000000002,1.0,,0.0,2.5,0.0,10.399999999999999,2.5,72.3,24.799999999999997,,,0.0,0.0,0.0,0.0,47.599999999999994,,,,27.299999999999997,34.199999999999996,14.900000000000006,18.599999999999998,,,3.5,16.200000000000003
2024-01-26 14:00,48.7,54.8,5.0,0.0,39.800000000000004,18.0,0.0,0.0,9.399999999999999,2.0,7.399999999999999,0.0,,5.5,3.700000000000003,4.899999999999999,0.0,9.5,24.200000000000003,24.1,,,,0.0,0.0,0.0,36.900000000000006,,,,11.299999999999997,26.799999999999997,16.299999999999997,31.1,,,0.0,1.0999999999999979
2024-01-26 15:00,29.6,36.7,21.0,12.0,23.999999999999996,14.0,35.7,23.0,13.200000000000003,11.0,4.300000000000001,1.0,,13.5,1.9000000000000021,3.0999999999999996,0.7000000000000028,6.100000000000001,0.0,35.60000000000001,,,0.0,0.0,0.0,0.0,44.0,,,,4.899999999999999,20.4,11.799999999999997,0.0,,,0.0,0.0
2024-01-26 16:00,29.0,10.600000000000001,64.0,40.0,1.7000000000000028,14.0,0.0,0.0,11.200000000000003,8.0,0.0,6.0,,11.900000000000002,0.0,5.199999999999999,0.0,0.0,0.0,31.6,,,0.0,0.0,0.0,0.0,,,,,0.0,2.700000000000003,15.200000000000003,3.0999999999999943,,,0.0,0.0
2024-01-26 17:00,23.699999999999996,3.3999999999999986,39.0,11.0,0.0,3.0,32.7,2.0,21.300000000000004,10.0,0.0,0.0,,0.6999999999999957,0.0,2.6000000000000014,5.899999999999999,0.19999999999999574,0.0,34.699999999999996,,,0.0,0.0,0.0,0.0,,,,,0.0,10.399999999999999,17.400000000000006,0.0,,,0.0,3.3000000000000007
2024-01-26 18:00,22.200000000000003,7.799999999999997,32.0,3.0,3.5,12.0,15.0,4.0,7.399999999999999,14.0,0.0,0.0,,3.3000000000000007,11.0,5.199999999999999,9.599999999999994,0.0,1.3999999999999915,14.0,,,21.0,0.0,0.0,0.0,64.30000000000001,,,,0.0,3.799999999999997,23.700000000000003,0.0,,,0.0,0.0
2024-01-26 19:00,8.600000000000001,0.0,17.0,3.0,12.299999999999997,14.0,0.0,3.0,13.399999999999999,0.0,0.0,0.0,,0.0,18.5,10.599999999999998,8.299999999999997,2.1000000000000014,0.0,22.4,,,0.0,0.0,0.0,0.0,53.599999999999994,,,,0.0,1.1000000000000014,16.5,0.0,,,9.299999999999997,0.0
2024-01-26 20:00,8.900000000000006,0.0,1.0,0.0,21.299999999999997,5.0,26.4,14.0,21.5,2.0,0.0,0.0,,0.0,22.200000000000003,0.0,0.0,7.199999999999999,0.0,18.4,,,3.0,0.0,0.0,0.0,32.5,,,,0.0,4.200000000000003,9.800000000000011,0.0,,,0.0,0.0
2024-01-26 21:00,0.0,0.0,0.0,0.0,3.3000000000000114,3.0,0.0,0.0,31.900000000000006,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,15.800000000000011,,,,0.0,4.800000000000004,12.100000000000009,0.0,,,0.0,0.0
2024-01-26 22:00,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,12.899999999999999,11.0,0.0,0.0,,0.0,0.0,0.0,7.100000000000001,0.0,0.29999999999999716,15.0,,,0.0,2.0,14.0,0.0,27.5,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024-01-26 23:00,0.0,0.0,0.0,0.0,0.0,18.0,47.3,30.0,6.5,5.0,0.0,0.0,,0.0,0.0,0.0,0.19999999999999574,2.1999999999999993,0.0,0.0,,,5.0,0.0,3.0,0.0,19.200000000000003,,,,0.0,0.0,3.0,0.0,,,0.0,0.0
2024-01-26 24:00,0.0,0.0,8.0,0.0,19.799999999999997,1.0,119.7,96.0,5.099999999999994,0.0,0.0,0.0,,0.0,0.0,0.0,6.199999999999996,5.000000000000002,0.0,0.0,,,0.0,0.0,12.0,3.0,18.500000000000007,,,,0.0,0.0,5.8999999999999915,0.0,,,6.200000000000003,0.3999999999999986
2024-01-27 01:00,2.3999999999999986,0.0,0.0,4.0,0.0,0.0,62.2,52.0,18.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.5,9.100000000000001,0.0,0.0,,,0.0,3.0,0.0,0.0,14.5,,,,0.0,0.0,0.5,0.0,,,10.0,8.200000000000001
2024-01-27 02:00,0.0,0.0,0.0,1.0,0.0,0.0,109.2,81.0,23.000000000000007,0.0,0.0,0.0,,0.0,0.0,13.499999999999998,5.899999999999999,2.6000000000000014,0.0,5.899999999999999,,,0.0,0.0,2.0,0.0,4.899999999999999,,,,0.0,9.5,3.0,0.0,,,3.0,0.0
2024-01-27 03:00,3.799999999999997,6.0,3.0,3.0,6.5,0.0,140.7,115.0,11.700000000000003,0.0,0.0,0.0,,0.0,0.0,5.800000000000001,2.1000000000000014,0.0,15.100000000000001,31.1,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.1000000000000014,0.0,0.6999999999999993,,,0.0,4.699999999999999
2024-01-27 04:00,1.0,0.0,0.0,0.0,4.800000000000004,8.0,51.4,39.0,26.3,4.0,0.0,0.0,,0.0,0.0,4.699999999999999,0.0,0.0,20.999999999999993,48.8,,,0.0,0.0,0.0,0.0,12.700000000000003,,,,0.6000000000000014,8.0,0.09999999999999432,0.3999999999999986,,,1.4000000000000057,9.6
2024-01-27 05:00,2.200000000000003,3.8999999999999986,33.0,11.0,0.10000000000000142,0.0,34.4,22.0,4.199999999999996,12.0,3.3999999999999986,0.0,,0.0,0.0,0.0,0.0,10.100000000000001,0.0,31.0,,,0.0,0.0,2.0,0.0,8.199999999999996,,,,0.0,8.3,19.5,0.0,,,2.200000000000003,10.899999999999999
2024-01-27 06:00,6.599999999999998,0.0,8.0,5.0,0.0,2.0,44.5,25.0,1.6999999999999957,7.0,12.0,4.0,,0.0,0.0,0.0,0.0,4.899999999999999,6.800000000000004,17.9,,,0.0,0.0,0.0,0.0,4.400000000000006,,,,0.0,3.1999999999999957,21.0,0.0,,,6.099999999999998,2.0
2024-01-27 07:00,5.699999999999996,0.0,3.0,14.0,4.599999999999994,8.0,31.700000000000003,18.0,0.0,20.0,0.0,0.0,,0.0,11.399999999999999,11.399999999999999,0.0,0.0,29.799999999999997,19.900000000000002,,,4.0,0.0,1.0,4.0,10.100000000000001,,,,0.0,14.100000000000001,2.0,0.0,,,17.199999999999996,1.4000000000000021
2024-01-27 08:00,0.0,0.0,31.0,15.0,1.2999999999999972,4.0,50.4,15.0,0.0,4.0,11.100000000000001,3.0,,3.700000000000003,0.0,0.0,4.5,0.0,0.0,21.500000000000004,0.0,0.0,18.0,2.0,0.0,0.0,21.799999999999997,,,,0.0,3.3999999999999986,0.29999999999999716,0.0,,,9.299999999999997,2.3999999999999986
2024-01-27 09:00,0.0,0.0,52.0,15.0,18.099999999999994,6.0,47.8,14.0,0.0,2.0,6.0,8.0,,4.100000000000001,0.0,1.5999999999999979,0.0,1.6999999999999957,20.299999999999997,39.5,0.5,8.3,12.0,0.0,0.0,8.0,28.599999999999994,,,,0.0,10.199999999999996,11.700000000000003,0.0,,,0.0,18.099999999999998
2024-01-27 10:00,0.0,0.0,0.0,0.0,2.5,0.0,35.2,2.0,0.0,7.0,0.0,0.0,,9.800000000000004,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,,,,0.0,0.0,17.299999999999997,0.0,,,0.0,2.299999999999997
2024-01-27 11:00,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.7000000000000028,1.0,0.0,0.0,,11.200000000000003,0.0,3.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,26.400000000000006,,,,0.0,4.600000000000001,7.299999999999983,0.0,,,0.0,0.0
2024-01-27 12:00,0.0,2.6000000000000014,19.0,3.0,0.0,0.0,5.200000000000003,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.1999999999999993,0.0,3.6999999999999957,31.299999999999997,20.599999999999998,0.0,0.0,,0.0,0.0,13.0,22.300000000000004,,,,3.1999999999999957,11.400000000000002,0.0,0.0,,,0.0,0.0
2024-01-27 13:00,0.0,0.3999999999999986,41.0,9.0,0.0,19.0,36.8,11.0,0.0,8.0,17.4,3.0,,0.0,0.0,6.399999999999999,8.300000000000004,0.0,9.100000000000009,16.0,30.60000000000001,1.1000000000000014,81.0,23.0,34.0,0.0,9.0,,,,0.0,1.8999999999999986,4.799999999999997,0.0,,,0.0,0.0
2024-01-27 14:00,5.899999999999999,0.5,53.0,15.0,0.0,16.0,41.5,17.0,0.0,0.0,,43.0,,0.5,4.600000000000001,10.100000000000001,0.0,11.300000000000004,0.0,56.699999999999996,37.1,8.8,72.0,37.0,0.0,0.0,18.700000000000003,,,,0.0,0.0,5.200000000000003,0.0,,,0.0,0.0
2024-01-27 15:00,0.0,0.0,27.0,0.0,8.5,5.0,5.200000000000003,0.0,8.799999999999997,0.0,2.0,4.0,,10.5,0.0,15.6,0.0,0.0,0.0,25.400000000000002,36.9,16.9,64.0,29.0,8.0,0.0,5.1000000000000085,,,,0.0,0.0,9.5,2.1999999999999957,,,0.0,0.0
2024-01-27 16:00,0.0,0.0,0.0,0.0,12.0,2.0,0.7000000000000028,0.0,6.5,0.0,0.0,0.0,,9.099999999999998,0.0,0.0,0.0,0.0,0.0,32.8,43.7,11.6,37.0,29.0,0.0,5.0,8.5,,,,0.3999999999999986,8.899999999999999,18.799999999999997,4.199999999999999,,,0.0,0.0
2024-01-27 17:00,0.0,2.8999999999999986,0.0,0.0,11.900000000000006,11.0,0.0,5.0,14.600000000000001,0.0,0.0,0.0,,15.7,1.3000000000000043,0.0,0.0,0.0,0.0,31.799999999999997,43.3,12.299999999999999,38.0,21.0,0.0,8.0,0.0,,,,17.700000000000003,16.700000000000003,13.600000000000009,0.0,,,0.0,0.0
2024-01-27 18:00,0.3999999999999986,0.0,11.0,2.0,20.300000000000004,5.0,5.399999999999999,2.0,16.700000000000003,12.0,0.29999999999999716,6.0,,7.900000000000002,5.900000000000006,4.299999999999997,0.0,0.0,3.1000000000000085,35.599999999999994,41.4,17.9,19.0,25.0,25.0,0.0,1.9000000000000057,,,,0.0,9.700000000000003,13.100000000000009,1.0,,,0.0,8.3
2024-01-27 19:00,18.4,0.8000000000000007,0.0,0.0,15.600000000000001,16.0,12.600000000000001,15.0,0.0,0.0,7.399999999999999,0.0,,5.5,18.299999999999997,10.5,0.0,0.0,1.1000000000000085,27.299999999999997,20.900000000000002,16.900000000000002,35.0,24.0,13.0,11.0,0.0,,,,0.10000000000000142,3.200000000000003,18.80000000000001,0.0,,,0.0,6.400000000000002
2024-01-27 20:00,11.899999999999999,0.0,6.0,0.0,0.0,5.0,19.799999999999997,16.0,0.0,0.0,13.3,5.0,,8.399999999999999,0.0,10.5,2.5,7.600000000000001,9.699999999999996,6.0,55.900000000000006,18.8,30.0,18.0,27.0,12.0,10.399999999999999,,,,8.600000000000001,1.7000000000000028,28.999999999999993,0.0,,,4.100000000000001,10.899999999999999
2024-01-27 21:00,3.8999999999999986,4.0,41.0,25.0,9.399999999999999,10.0,24.8,19.0,0.0,0.0,14.400000000000002,13.0,,22.8,15.0,5.300000000000001,13.299999999999997,14.8,4.300000000000011,27.900000000000002,43.1,18.8,44.0,21.0,21.0,26.0,0.0,,,,6.399999999999999,14.600000000000001,24.299999999999997,5.0,,,7.300000000000004,1.8000000000000007
2024-01-27 22:00,8.0,0.0,22.0,10.0,22.0,24.0,38.4,22.0,0.0,0.0,33.6,23.0,,29.299999999999997,10.200000000000003,25.1,16.9,14.399999999999999,9.700000000000003,15.799999999999999,51.099999999999994,27.3,,22.0,61.0,33.0,0.0,,,,0.0,7.399999999999999,23.700000000000003,16.5,,,17.6,4.100000000000001
