Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3]
2023-01-30 20:00,27,15
2023-01-30 21:00,26,12
2023-01-30 22:00,39,24
2023-01-30 23:00,33,22
2023-01-30 24:00,41,28
2023-01-31 01:00,36,25
2023-01-31 02:00,38,27
2023-01-31 03:00,49,36
2023-01-31 04:00,38,26
2023-01-31 05:00,38,25
2023-01-31 06:00,38,23
2023-01-31 07:00,36,18
2023-01-31 08:00,38,29
2023-01-31 09:00,55,34
2023-01-31 10:00,60,38
2023-01-31 11:00,49,26
2023-01-31 12:00,34,18
2023-01-31 13:00,25,16
2023-01-31 14:00,29,12
2023-01-31 15:00,42,18
2023-01-31 16:00,44,19
2023-01-31 17:00,40,18
2023-01-31 18:00,45,26
2023-01-31 19:00,50,39
2023-01-31 20:00,36,22
2023-01-31 21:00,36,31
2023-01-31 22:00,63,42
2023-01-31 23:00,86,49
2023-01-31 24:00,58,29
2023-02-01 01:00,52,28
2023-02-01 02:00,39,26
2023-02-01 03:00,45,18
2023-02-01 04:00,31,19
2023-02-01 05:00,40,32
2023-02-01 06:00,54,30
2023-02-01 07:00,58,37
2023-02-01 08:00,58,37
2023-02-01 09:00,83,35
2023-02-01 10:00,77,44
2023-02-01 11:00,45,36
2023-02-01 12:00,44,28
2023-02-01 13:00,44,26
2023-02-01 14:00,45,27
2023-02-01 15:00,35,20
2023-02-01 16:00,65,32
2023-02-01 17:00,57,36
2023-02-01 18:00,55,36
2023-02-01 19:00,50,37
2023-02-01 20:00,53,30
2023-02-01 21:00,51,36
2023-02-01 22:00,53,38
2023-02-01 23:00,69,40
2023-02-01 24:00,68,44
