Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3]
2024-01-29 19:00,28,21
2024-01-29 20:00,26,19
2024-01-29 21:00,33,21
2024-01-29 22:00,27,19
2024-01-29 23:00,28,19
2024-01-29 24:00,18,14
2024-01-30 01:00,18,18
2024-01-30 02:00,25,17
2024-01-30 03:00,25,18
2024-01-30 04:00,32,15
2024-01-30 05:00,27,19
2024-01-30 06:00,24,14
2024-01-30 07:00,36,14
2024-01-30 08:00,32,17
2024-01-30 09:00,91,24
2024-01-30 10:00,,49
2024-01-30 11:00,27,15
2024-01-30 12:00,30,18
2024-01-30 13:00,29,11
2024-01-30 14:00,22,17
2024-01-30 15:00,46,7
2024-01-30 16:00,31,19
2024-01-30 17:00,21,10
2024-01-30 18:00,35,11
2024-01-30 19:00,32,13
2024-01-30 20:00,36,19
2024-01-30 21:00,37,19
2024-01-30 22:00,43,27
2024-01-30 23:00,,32
2024-01-30 24:00,23,19
2024-01-31 01:00,21,17
2024-01-31 02:00,18,8
2024-01-31 03:00,18,9
2024-01-31 04:00,23,19
2024-01-31 05:00,32,18
2024-01-31 06:00,31,14
2024-01-31 07:00,39,13
2024-01-31 08:00,55,21
2024-01-31 09:00,129,25
2024-01-31 10:00,108,66
2024-01-31 11:00,,53
2024-01-31 12:00,24,8
2024-01-31 13:00,31,4
2024-01-31 14:00,27,17
2024-01-31 15:00,22,9
2024-01-31 16:00,19,9
2024-01-31 17:00,51,15
2024-01-31 18:00,45,25
2024-01-31 19:00,56,25
2024-01-31 20:00,33,26
2024-01-31 21:00,27,18
2024-01-31 22:00,27,18
2024-01-31 23:00,26,19
2024-01-31 24:00,23,11
