Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3]
2023-01-29 17:00,"35,4",14
2023-01-29 18:00,"30,1",17
2023-01-29 19:00,21,13
2023-01-29 20:00,20,20
2023-01-29 21:00,"28,8",26
2023-01-29 22:00,23,23
2023-01-29 23:00,"20,1",20
2023-01-29 24:00,"26,2",14
2023-01-30 01:00,"18,5",17
2023-01-30 02:00,"29,5",18
2023-01-30 03:00,"24,9",21
2023-01-30 04:00,"35,1",17
2023-01-30 05:00,"26,4",17
2023-01-30 06:00,"30,5",18
2023-01-30 07:00,"36,5",23
2023-01-30 08:00,"45,6",39
2023-01-30 09:00,"57,6",33
2023-01-30 10:00,"76,1",30
2023-01-30 11:00,"88,9",41
2023-01-30 12:00,73,30
2023-01-30 13:00,"61,6",12
2023-01-30 14:00,"49,4",24
2023-01-30 15:00,"57,4",26
2023-01-30 16:00,"61,4",29
2023-01-30 17:00,"51,3",24
2023-01-30 18:00,"47,2",21
2023-01-30 19:00,"50,7",20
2023-01-30 20:00,"40,3",29
2023-01-30 21:00,"35,8",22
2023-01-30 22:00,"31,4",20
2023-01-30 23:00,"23,9",24
2023-01-30 24:00,"26,5",20
2023-01-31 01:00,"22,8",19
2023-01-31 02:00,"24,8",21
2023-01-31 03:00,"33,4",20
2023-01-31 04:00,33,21
2023-01-31 05:00,"25,3",17
2023-01-31 06:00,"35,3",26
2023-01-31 07:00,"32,1",28
2023-01-31 08:00,"45,2",36
2023-01-31 09:00,"53,3",37
2023-01-31 10:00,"73,1",49
2023-01-31 11:00,"75,2",51
2023-01-31 12:00,"68,3",35
2023-01-31 13:00,"64,7",25
2023-01-31 14:00,59,29
2023-01-31 15:00,"53,1",26
2023-01-31 16:00,"55,1",24
2023-01-31 17:00,"51,9",26
2023-01-31 18:00,"36,2",21
2023-01-31 19:00,"43,1",21
2023-01-31 20:00,"37,2",27
2023-01-31 21:00,"34,4",28
2023-01-31 22:00,"35,8",27
2023-01-31 23:00,"31,9",21
2023-01-31 24:00,27,27
2023-02-01 01:00,"39,4",24
2023-02-01 02:00,"39,9",30
2023-02-01 03:00,"41,4",33
2023-02-01 04:00,"48,6",34
2023-02-01 05:00,"43,8",26
2023-02-01 06:00,"35,8",23
2023-02-01 07:00,"37,5",34
2023-02-01 08:00,"56,6",44
2023-02-01 09:00,"87,6",43
2023-02-01 10:00,"85,4",43
2023-02-01 11:00,"88,7",50
2023-02-01 12:00,,
2023-02-01 13:00,,
2023-02-01 14:00,,
2023-02-01 15:00,,
2023-02-01 16:00,,
2023-02-01 17:00,,
2023-02-01 18:00,,50
2023-02-01 19:00,"39,1",
2023-02-01 20:00,"26,8",25
2023-02-01 21:00,35,22
2023-02-01 22:00,"38,5",24
2023-02-01 23:00,39,27
2023-02-01 24:00,"46,7",30
