Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3]
2024-01-29 20:00,72,41
2024-01-29 21:00,99,46
2024-01-29 22:00,64,46
2024-01-29 23:00,83,51
2024-01-29 24:00,79,43
2024-01-30 01:00,105,31
2024-01-30 02:00,56,24
2024-01-30 03:00,60,39
2024-01-30 04:00,79,27
2024-01-30 05:00,117,56
2024-01-30 06:00,112,52
2024-01-30 07:00,105,54
2024-01-30 08:00,162,64
2024-01-30 09:00,193,86
2024-01-30 10:00,185,84
2024-01-30 11:00,65,32
2024-01-30 12:00,54,33
2024-01-30 13:00,84,61
2024-01-30 14:00,80,54
2024-01-30 15:00,83,47
2024-01-30 16:00,89,45
2024-01-30 17:00,79,45
2024-01-30 18:00,77,48
2024-01-30 19:00,67,40
2024-01-30 20:00,79,45
2024-01-30 21:00,108,53
2024-01-30 22:00,95,55
2024-01-30 23:00,79,52
2024-01-30 24:00,78,37
2024-01-31 01:00,74,34
2024-01-31 02:00,76,55
2024-01-31 03:00,93,52
2024-01-31 04:00,87,46
2024-01-31 05:00,121,61
2024-01-31 06:00,181,101
2024-01-31 07:00,163,82
2024-01-31 08:00,160,71
2024-01-31 09:00,189,93
2024-01-31 10:00,173,87
2024-01-31 11:00,69,31
2024-01-31 12:00,42,23
2024-01-31 13:00,48,38
2024-01-31 14:00,90,44
2024-01-31 15:00,92,46
2024-01-31 16:00,95,44
2024-01-31 17:00,92,44
2024-01-31 18:00,46,33
2024-01-31 19:00,64,39
2024-01-31 20:00,66,34
2024-01-31 21:00,65,35
2024-01-31 22:00,58,27
2024-01-31 23:00,67,21
2024-01-31 24:00,58,32
